date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,webkitgtk-version,webkitgtk-aspect-ratio,webkitgtk-css-flexbox,webkitgtk-css-grid,webkitgtk-css-transforms,webkitgtk-position-sticky
2021-01-05,89.0.4356.6 dev,0.8930817610062893,0.8592531272994849,0.9165407609081346,0.7314305877807685,0.8837209302325582,86.0a1,0.9119496855345912,0.8747670651644162,0.8740971182940409,0.7173672987992015,0.8643410852713179,2.31.0 (r271141),0.24528301886792453,0.8223406355687389,0.8902200706507287,0.6751680120541571,0.7596899224806203
2021-01-06,89.0.4356.6 dev,0.8930817610062893,0.8592531272994849,0.9165407609081346,0.7314305877807685,0.8837209302325582,86.0a1,0.9119496855345912,0.8747670651644162,0.8740971182940409,0.7173672987992015,0.8643410852713179,2.31.0 (r271141),0.24528301886792453,0.8223406355687389,0.8902200706507287,0.6764907633769085,0.7596899224806203
2021-01-07,89.0.4356.6 dev,0.8930817610062893,0.8592531272994849,0.9104431999325249,0.7327533391035198,0.8837209302325582,86.0a1,0.9245283018867925,0.8747670651644162,0.8679995573184311,0.7173672987992015,0.8643410852713179,2.31.0 (r271222),0.24528301886792453,0.8223406355687389,0.884122509675119,0.6751680120541571,0.7596899224806203
2021-01-08,89.0.4381.6 dev,0.89937106918239,0.8592531272994849,0.9104431999325249,0.7327533391035198,0.8837209302325582,86.0a1,0.9245283018867925,0.8766592127519279,0.8679995573184311,0.7173672987992015,0.8643410852713179,2.31.0 (r271285),0.24528301886792453,0.8232867093624948,0.884122509675119,0.6751680120541571,0.7596899224806203
2021-01-09,89.0.4381.6 dev,0.89937106918239,0.8592531272994849,0.9104431999325249,0.7327533391035198,0.8837209302325582,86.0a1,0.9245283018867925,0.8766592127519279,0.8679995573184311,0.7173672987992015,0.8643410852713179,2.31.0 (r271343),0.24528301886792453,0.8232867093624948,0.884122509675119,0.6751680120541571,0.7596899224806203
2021-01-10,89.0.4381.6 dev,0.89937106918239,0.8592531272994849,0.9104431999325249,0.7327533391035198,0.8837209302325582,86.0a1,0.9245283018867925,0.8766592127519279,0.8679995573184311,0.7173672987992015,0.8643410852713179,2.31.0 (r271348),0.24528301886792453,0.8232867093624948,0.884122509675119,0.6751680120541571,0.7596899224806203
2021-01-11,89.0.4381.6 dev,0.89937106918239,0.8592531272994849,0.9104431999325249,0.7327533391035198,0.8837209302325582,86.0a1,0.9245283018867925,0.8766592127519279,0.8679995573184311,0.7173672987992015,0.8643410852713179,2.31.0 (r271352),0.24528301886792453,0.8232867093624948,0.884122509675119,0.6764907633769085,0.7596899224806203
2021-01-12,89.0.4381.6 dev,0.89937106918239,0.8592531272994849,0.9137691422828574,0.7327533391035198,0.8837209302325582,86.0a1,0.9308176100628931,0.8766592127519279,0.8713254996687637,0.7173672987992015,0.8643410852713179,2.31.0 (r271389),0.25157232704402516,0.8232867093624948,0.8874484520254516,0.6751680120541571,0.7596899224806203
2021-01-13,89.0.4385.0 dev,0.89937106918239,0.8611452748869967,0.9137691422828574,0.7327533391035198,0.8837209302325582,86.0a1,0.9308176100628931,0.8766592127519279,0.8713254996687637,0.7173672987992015,0.8643410852713179,2.31.1 (r271430),0.25157232704402516,0.8232867093624948,0.8874484520254516,0.6751680120541571,0.7596899224806203
2021-01-21,89.0.4389.9 dev,0.9119496855345912,0.8918926731840638,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9473624609386199,0.9023676282718679,0.7173672987992015,0.8643410852713179,2.31.1 (),0.25157232704402516,0.8510382073126683,0.8929916892760059,0.6751680120541571,0.7596899224806203
2021-01-22,89.0.4389.9 dev,0.9119496855345912,0.8918926731840638,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9473624609386199,0.9023676282718679,0.7173672987992015,0.8643410852713179,2.31.1 (r271735),0.25157232704402516,0.8510382073126683,0.8929916892760059,0.6751680120541571,0.7596899224806203
2021-01-23,89.0.4389.9 dev,0.9119496855345912,0.8918926731840638,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9473624609386199,0.9023676282718679,0.7173672987992015,0.8643410852713179,2.31.1 (r271774),0.25157232704402516,0.8512747257611073,0.8952089841762276,0.6751680120541571,0.7596899224806203
2021-01-24,89.0.4389.9 dev,0.9119496855345912,0.8918926731840638,0.918203732083301,0.7327533391035198,0.8837209302325582,86.0a1,0.949685534591195,0.9473624609386199,0.9023676282718679,0.7173672987992015,0.8643410852713179,2.31.1 (r271781),0.25157232704402516,0.8512747257611073,0.8963176316263385,0.6751680120541571,0.7596899224806203
2021-01-26,89.0.4389.9 dev,0.9119496855345912,0.8918926731840638,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.949685534591195,0.9483085347323758,0.9023676282718679,0.7173672987992015,0.8643410852713179,2.31.1 (r271876),0.24528301886792453,0.8522207995548632,0.8952089841762276,0.6751680120541571,0.7596899224806203
2021-01-27,89.0.4389.9 dev,0.9119496855345912,0.8918926731840638,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.949685534591195,0.9492546085261317,0.9023676282718679,0.7173672987992015,0.8643410852713179,2.31.1 (r271934),0.24528301886792453,0.8522207995548632,0.8952089841762276,0.6751680120541571,0.7596899224806203
2021-01-28,90.0.4400.8 dev,0.9150943396226415,0.8987517081887942,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9587153464636908,0.9045849231720896,0.7173672987992015,0.8643410852713179,2.31.1 (r272000),0.24528301886792453,0.8581337607658377,0.8985349265265602,0.6751680120541571,0.7596899224806203
2021-01-29,90.0.4400.8 dev,0.9150943396226415,0.8987517081887942,0.918203732083301,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9587153464636908,0.9045849231720896,0.7173672987992015,0.8643410852713179,2.31.1 (r272048),0.24528301886792453,0.8581337607658377,0.8974262790764493,0.6764907633769085,0.7596899224806203
2021-01-30,90.0.4400.8 dev,0.9150943396226415,0.8987517081887942,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.9587153464636908,0.9056935706222006,0.7173672987992015,0.8643410852713179,2.31.1 (r272100),0.24528301886792453,0.8581337607658377,0.900752221426782,0.6764907633769085,0.7596899224806203
2021-01-31,90.0.4400.8 dev,0.9150943396226415,0.8987517081887942,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.957769272669935,0.9056935706222006,0.7173672987992015,0.8643410852713179,2.31.1 (r272122),0.24528301886792453,0.8581337607658377,0.900752221426782,0.6764907633769085,0.7596899224806203
2021-02-01,90.0.4400.8 dev,0.9088050314465409,0.8987517081887942,0.9204210269835227,0.7327533391035198,0.8837209302325582,87.0a1,0.9465408805031447,0.957769272669935,0.9056935706222006,0.7173672987992015,0.8643410852713179,2.31.1 (r272122),0.24528301886792453,0.8581337607658377,0.900752221426782,0.6764907633769085,0.7596899224806203
